t_s,speed_rpm,iq_A,id_A
0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.3,0.0,0.0,0.0
0.4,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.6,0.0,0.0,0.0
0.7,0.0,0.0,0.0
0.8,0.0,0.0,0.0
0.9,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.1,0.0,0.0,0.0
1.2,0.0,0.0,0.0
1.3,0.0,0.0,0.0
1.4,0.0,0.0,0.0
1.5,0.0,0.0,0.0
1.6,0.0,0.0,0.0
1.7,0.0,0.0,0.0
1.8,0.0,0.0,0.0
1.9,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.1,0.0,0.0,0.0
2.2,0.0,0.0,0.0
2.3,0.0,0.0,0.0
2.4,0.0,0.0,0.0
2.5,0.0,0.0,0.0
2.6,0.0,0.0,0.0
2.7,0.0,0.0,0.0
2.8,0.0,0.0,0.0
2.9,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.1,0.0,0.0,0.0
3.2,0.0,0.0,0.0
3.3,0.0,0.0,0.0
3.4,0.0,0.0,0.0
3.5,0.0,0.0,0.0
3.6,0.0,0.0,0.0
3.7,0.0,0.0,0.0
3.8,0.0,0.0,0.0
3.9,0.0,0.0,0.0
4.0,0.0,0.0,0.0
4.1,0.0,0.0,0.0
4.2,0.0,0.0,0.0
4.3,0.0,0.0,0.0
4.4,0.0,0.0,0.0
4.5,0.0,0.0,0.0
4.6,0.0,0.0,0.0
4.7,0.0,0.0,0.0
4.8,0.0,0.0,0.0
4.9,0.0,0.0,0.0
5.0,0.0,0.0,0.0
5.1,0.0,0.0,0.0
5.2,0.0,0.0,0.0
5.3,0.0,0.0,0.0
5.4,0.0,0.0,0.0
5.5,0.0,0.0,0.0
5.6,0.0,0.0,0.0
5.7,0.0,0.0,0.0
5.8,0.0,0.0,0.0
5.9,0.0,0.0,0.0
6.0,0.0,0.0,0.0
6.1,0.0,0.0,0.0
6.2,0.0,0.0,0.0
6.3,0.0,0.0,0.0
6.4,0.0,0.0,0.0
6.5,0.0,0.0,0.0
6.6,0.0,0.0,0.0
6.7,0.0,0.0,0.0
6.8,0.0,0.0,0.0
6.9,0.0,0.0,0.0
7.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0
7.2,0.0,0.0,0.0
7.3,0.0,0.0,0.0
7.4,0.0,0.0,0.0
7.5,0.0,0.0,0.0
7.6,0.0,0.0,0.0
7.7,0.0,0.0,0.0
7.8,0.0,0.0,0.0
7.9,0.0,0.0,0.0
8.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0
8.2,0.0,0.0,0.0
8.3,0.0,0.0,0.0
8.4,0.0,0.0,0.0
8.5,0.0,0.0,0.0
8.6,0.0,0.0,0.0
8.7,0.0,0.0,0.0
8.8,0.0,0.0,0.0
8.9,0.0,0.0,0.0
9.0,0.0,0.0,0.0
9.1,0.0,0.0,0.0
9.2,0.0,0.0,0.0
9.3,0.0,0.0,0.0
9.4,0.0,0.0,0.0
9.5,0.0,0.0,0.0
9.6,0.0,0.0,0.0
9.7,0.0,0.0,0.0
9.8,0.0,0.0,0.0
9.9,0.0,0.0,0.0
10.0,0.0,0.0,0.0
10.1,0.0,0.0,0.0
10.2,0.0,0.0,0.0
10.3,0.0,0.0,0.0
10.4,0.0,0.0,0.0
10.5,0.0,0.0,0.0
10.6,0.0,0.0,0.0
10.7,0.0,0.0,0.0
10.8,0.0,0.0,0.0
10.9,0.0,0.0,0.0
11.0,0.0,0.0,0.0
11.1,0.0,0.0,0.0
11.2,0.0,0.0,0.0
11.3,0.0,0.0,0.0
11.4,0.0,0.0,0.0
11.5,0.0,0.0,0.0
11.6,0.0,0.0,0.0
11.7,0.0,0.0,0.0
11.8,0.0,0.0,0.0
11.9,0.0,0.0,0.0
12.0,0.0,0.0,0.0
12.1,0.0,0.0,0.0
12.2,0.0,0.0,0.0
12.3,0.0,0.0,0.0
12.4,0.0,0.0,0.0
12.5,0.0,0.0,0.0
12.6,0.0,0.0,0.0
12.7,0.0,0.0,0.0
12.8,0.0,0.0,0.0
12.9,0.0,0.0,0.0
13.0,0.0,0.0,0.0
13.1,0.0,0.0,0.0
13.2,0.0,0.0,0.0
13.3,0.0,0.0,0.0
13.4,0.0,0.0,0.0
13.5,0.0,0.0,0.0
13.6,0.0,0.0,0.0
13.7,0.0,0.0,0.0
13.8,0.0,0.0,0.0
13.9,0.0,0.0,0.0
14.0,0.0,0.0,0.0
14.1,0.0,0.0,0.0
14.2,0.0,0.0,0.0
14.3,0.0,0.0,0.0
14.4,0.0,0.0,0.0
14.5,0.0,0.0,0.0
14.6,0.0,0.0,0.0
14.7,0.0,0.0,0.0
14.8,0.0,0.0,0.0
14.9,0.0,0.0,0.0
15.0,0.0,0.0,0.0
15.1,0.0,0.0,0.0
15.2,0.0,0.0,0.0
15.3,0.0,0.0,0.0
15.4,0.0,0.0,0.0
15.5,0.0,0.0,0.0
15.6,0.0,0.0,0.0
15.7,0.0,0.0,0.0
15.8,0.0,0.0,0.0
15.9,0.0,0.0,0.0
16.0,0.0,0.0,0.0
16.1,0.0,0.0,0.0
16.2,0.0,0.0,0.0
16.3,0.0,0.0,0.0
16.4,0.0,0.0,0.0
16.5,0.0,0.0,0.0
16.6,0.0,0.0,0.0
16.7,0.0,0.0,0.0
16.8,0.0,0.0,0.0
16.9,0.0,0.0,0.0
17.0,0.0,0.0,0.0
17.1,0.0,0.0,0.0
17.2,0.0,0.0,0.0
17.3,0.0,0.0,0.0
17.4,0.0,0.0,0.0
17.5,0.0,0.0,0.0
17.6,0.0,0.0,0.0
17.7,0.0,0.0,0.0
17.8,0.0,0.0,0.0
17.9,0.0,0.0,0.0
18.0,0.0,0.0,0.0
18.1,0.0,0.0,0.0
18.2,0.0,0.0,0.0
18.3,0.0,0.0,0.0
18.4,0.0,0.0,0.0
18.5,0.0,0.0,0.0
18.6,0.0,0.0,0.0
18.7,0.0,0.0,0.0
18.8,0.0,0.0,0.0
18.9,0.0,0.0,0.0
19.0,0.0,0.0,0.0
19.1,0.0,0.0,0.0
19.2,0.0,0.0,0.0
19.3,0.0,0.0,0.0
19.4,0.0,0.0,0.0
19.5,0.0,0.0,0.0
19.6,0.0,0.0,0.0
19.7,0.0,0.0,0.0
19.8,0.0,0.0,0.0
19.9,0.0,0.0,0.0
20.0,0.0,0.0,0.0
20.1,7.5,0.1,0.0
20.2,15.0,0.2,0.0
20.3,22.5,0.4,0.0
20.4,30.0,0.5,0.0
20.5,37.5,0.6,0.0
20.6,45.0,0.8,0.0
20.7,52.5,0.9,0.0
20.8,60.0,1.0,0.0
20.9,67.5,1.1,0.0
21.0,75.0,1.2,0.0
21.1,82.5,1.4,0.0
21.2,90.0,1.5,0.0
21.3,97.5,1.6,0.0
21.4,105.0,1.8,0.0
21.5,112.5,1.9,0.0
21.6,120.0,2.0,0.0
21.7,127.5,2.1,0.0
21.8,135.0,2.2,0.0
21.9,142.5,2.4,0.0
22.0,150.0,2.5,0.0
22.1,157.5,2.6,0.0
22.2,165.0,2.8,0.0
22.3,172.5,2.9,0.0
22.4,180.0,3.0,0.0
22.5,187.5,3.1,0.0
22.6,195.0,3.2,0.0
22.7,202.5,3.4,0.0
22.8,210.0,3.5,0.0
22.9,217.5,3.6,0.0
23.0,225.0,3.8,0.0
23.1,232.5,3.9,0.0
23.2,240.0,4.0,0.0
23.3,247.5,4.1,0.0
23.4,255.0,4.2,0.0
23.5,262.5,4.4,0.0
23.6,270.0,4.5,0.0
23.7,277.5,4.6,0.0
23.8,285.0,4.8,0.0
23.9,292.5,4.9,0.0
24.0,300.0,5.0,0.0
24.1,307.5,5.1,0.0
24.2,315.0,5.2,0.0
24.3,322.5,5.4,0.0
24.4,330.0,5.5,0.0
24.5,337.5,5.6,0.0
24.6,345.0,5.8,0.0
24.7,352.5,5.9,0.0
24.8,360.0,6.0,0.0
24.9,367.5,6.1,0.0
25.0,375.0,6.2,0.0
25.1,382.5,6.4,0.0
25.2,390.0,6.5,0.0
25.3,397.5,6.6,0.0
25.4,405.0,6.8,0.0
25.5,412.5,6.9,0.0
25.6,420.0,7.0,0.0
25.7,427.5,7.1,0.0
25.8,435.0,7.2,0.0
25.9,442.5,7.4,0.0
26.0,450.0,7.5,0.0
26.1,457.5,7.6,0.0
26.2,465.0,7.8,0.0
26.3,472.5,7.9,0.0
26.4,480.0,8.0,0.0
26.5,487.5,8.1,0.0
26.6,495.0,8.2,0.0
26.7,502.5,8.4,0.0
26.8,510.0,8.5,0.0
26.9,517.5,8.6,0.0
27.0,525.0,8.8,0.0
27.1,532.5,8.9,0.0
27.2,540.0,9.0,0.0
27.3,547.5,9.1,0.0
27.4,555.0,9.2,0.0
27.5,562.5,9.4,0.0
27.6,570.0,9.5,0.0
27.7,577.5,9.6,0.0
27.8,585.0,9.8,0.0
27.9,592.5,9.9,0.0
28.0,600.0,10.0,0.0
28.1,607.5,10.1,0.0
28.2,615.0,10.2,0.0
28.3,622.5,10.4,0.0
28.4,630.0,10.5,0.0
28.5,637.5,10.6,0.0
28.6,645.0,10.8,0.0
28.7,652.5,10.9,0.0
28.8,660.0,11.0,0.0
28.9,667.5,11.1,0.0
29.0,675.0,11.2,0.0
29.1,682.5,11.4,0.0
29.2,690.0,11.5,0.0
29.3,697.5,11.6,0.0
29.4,705.0,11.8,0.0
29.5,712.5,11.9,0.0
29.6,720.0,12.0,0.0
29.7,727.5,12.1,0.0
29.8,735.0,12.2,0.0
29.9,742.5,12.4,0.0
30.0,750.0,12.5,0.0
30.1,757.5,12.6,0.0
30.2,765.0,12.8,0.0
30.3,772.5,12.9,0.0
30.4,780.0,13.0,0.0
30.5,787.5,13.1,0.0
30.6,795.0,13.2,0.0
30.7,802.5,13.4,0.0
30.8,810.0,13.5,0.0
30.9,817.5,13.6,0.0
31.0,825.0,13.8,0.0
31.1,832.5,13.9,0.0
31.2,840.0,14.0,0.0
31.3,847.5,14.1,0.0
31.4,855.0,14.2,0.0
31.5,862.5,14.4,0.0
31.6,870.0,14.5,0.0
31.7,877.5,14.6,0.0
31.8,885.0,14.8,0.0
31.9,892.5,14.9,0.0
32.0,900.0,15.0,0.0
32.1,907.5,15.1,0.0
32.2,915.0,15.2,0.0
32.3,922.5,15.4,0.0
32.4,930.0,15.5,0.0
32.5,937.5,15.6,0.0
32.6,945.0,15.8,0.0
32.7,952.5,15.9,0.0
32.8,960.0,16.0,0.0
32.9,967.5,16.1,0.0
33.0,975.0,16.2,0.0
33.1,982.5,16.4,0.0
33.2,990.0,16.5,0.0
33.3,997.5,16.6,0.0
33.4,1005.0,16.8,0.0
33.5,1012.5,16.9,0.0
33.6,1020.0,17.0,0.0
33.7,1027.5,17.1,0.0
33.8,1035.0,17.2,0.0
33.9,1042.5,17.4,0.0
34.0,1050.0,17.5,0.0
34.1,1057.5,17.6,0.0
34.2,1065.0,17.8,0.0
34.3,1072.5,17.9,0.0
34.4,1080.0,18.0,0.0
34.5,1087.5,18.1,0.0
34.6,1095.0,18.2,0.0
34.7,1102.5,18.4,0.0
34.8,1110.0,18.5,0.0
34.9,1117.5,18.6,0.0
35.0,1125.0,18.8,0.0
35.1,1132.5,18.9,0.0
35.2,1140.0,19.0,0.0
35.3,1147.5,19.1,0.0
35.4,1155.0,19.2,0.0
35.5,1162.5,19.4,0.0
35.6,1170.0,19.5,0.0
35.7,1177.5,19.6,0.0
35.8,1185.0,19.8,0.0
35.9,1192.5,19.9,0.0
36.0,1200.0,20.0,0.0
36.1,1207.5,20.1,0.0
36.2,1215.0,20.2,0.0
36.3,1222.5,20.4,0.0
36.4,1230.0,20.5,0.0
36.5,1237.5,20.6,0.0
36.6,1245.0,20.8,0.0
36.7,1252.5,20.9,0.0
36.8,1260.0,21.0,0.0
36.9,1267.5,21.1,0.0
37.0,1275.0,21.2,0.0
37.1,1282.5,21.4,0.0
37.2,1290.0,21.5,0.0
37.3,1297.5,21.6,0.0
37.4,1305.0,21.8,0.0
37.5,1312.5,21.9,0.0
37.6,1320.0,22.0,0.0
37.7,1327.5,22.1,0.0
37.8,1335.0,22.2,0.0
37.9,1342.5,22.4,0.0
38.0,1350.0,22.5,0.0
38.1,1357.5,22.6,0.0
38.2,1365.0,22.8,0.0
38.3,1372.5,22.9,0.0
38.4,1380.0,23.0,0.0
38.5,1387.5,23.1,0.0
38.6,1395.0,23.2,0.0
38.7,1402.5,23.4,0.0
38.8,1410.0,23.5,0.0
38.9,1417.5,23.6,0.0
39.0,1425.0,23.8,0.0
39.1,1432.5,23.9,0.0
39.2,1440.0,24.0,0.0
39.3,1447.5,24.1,0.0
39.4,1455.0,24.2,0.0
39.5,1462.5,24.4,0.0
39.6,1470.0,24.5,0.0
39.7,1477.5,24.6,0.0
39.8,1485.0,24.8,0.0
39.9,1492.5,24.9,0.0
40.0,1500.0,25.0,0.0
40.1,1507.5,25.1,0.0
40.2,1515.0,25.2,0.0
40.3,1522.5,25.4,0.0
40.4,1530.0,25.5,0.0
40.5,1537.5,25.6,0.0
40.6,1545.0,25.8,0.0
40.7,1552.5,25.9,0.0
40.8,1560.0,26.0,0.0
40.9,1567.5,26.1,0.0
41.0,1575.0,26.2,0.0
41.1,1582.5,26.4,0.0
41.2,1590.0,26.5,0.0
41.3,1597.5,26.6,0.0
41.4,1605.0,26.8,0.0
41.5,1612.5,26.9,0.0
41.6,1620.0,27.0,0.0
41.7,1627.5,27.1,0.0
41.8,1635.0,27.3,0.0
41.9,1642.5,27.4,0.0
42.0,1650.0,27.5,0.0
42.1,1657.5,27.6,0.0
42.2,1665.0,27.8,0.0
42.3,1672.5,27.9,0.0
42.4,1680.0,28.0,0.0
42.5,1687.5,28.1,0.0
42.6,1695.0,28.2,0.0
42.7,1702.5,28.4,0.0
42.8,1710.0,28.5,0.0
42.9,1717.5,28.6,0.0
43.0,1725.0,28.7,0.0
43.1,1732.5,28.9,0.0
43.2,1740.0,29.0,0.0
43.3,1747.5,29.1,0.0
43.4,1755.0,29.2,0.0
43.5,1762.5,29.4,0.0
43.6,1770.0,29.5,0.0
43.7,1777.5,29.6,0.0
43.8,1785.0,29.8,0.0
43.9,1792.5,29.9,0.0
44.0,1800.0,30.0,0.0
44.1,1807.5,30.1,0.0
44.2,1815.0,30.2,0.0
44.3,1822.5,30.4,0.0
44.4,1830.0,30.5,0.0
44.5,1837.5,30.6,0.0
44.6,1845.0,30.8,0.0
44.7,1852.5,30.9,0.0
44.8,1860.0,31.0,0.0
44.9,1867.5,31.1,0.0
45.0,1875.0,31.2,0.0
45.1,1882.5,31.4,0.0
45.2,1890.0,31.5,0.0
45.3,1897.5,31.6,0.0
45.4,1905.0,31.8,0.0
45.5,1912.5,31.9,0.0
45.6,1920.0,32.0,0.0
45.7,1927.5,32.1,0.0
45.8,1935.0,32.2,0.0
45.9,1942.5,32.4,0.0
46.0,1950.0,32.5,0.0
46.1,1957.5,32.6,0.0
46.2,1965.0,32.8,0.0
46.3,1972.5,32.9,0.0
46.4,1980.0,33.0,0.0
46.5,1987.5,33.1,0.0
46.6,1995.0,33.2,0.0
46.7,2002.5,33.4,0.0
46.8,2010.0,33.5,0.0
46.9,2017.5,33.6,0.0
47.0,2025.0,33.8,0.0
47.1,2032.5,33.9,0.0
47.2,2040.0,34.0,0.0
47.3,2047.5,34.1,0.0
47.4,2055.0,34.2,0.0
47.5,2062.5,34.4,0.0
47.6,2070.0,34.5,0.0
47.7,2077.5,34.6,0.0
47.8,2085.0,34.8,0.0
47.9,2092.5,34.9,0.0
48.0,2100.0,35.0,0.0
48.1,2107.5,35.1,0.0
48.2,2115.0,35.2,0.0
48.3,2122.5,35.4,0.0
48.4,2130.0,35.5,0.0
48.5,2137.5,35.6,0.0
48.6,2145.0,35.8,0.0
48.7,2152.5,35.9,0.0
48.8,2160.0,36.0,0.0
48.9,2167.5,36.1,0.0
49.0,2175.0,36.2,0.0
49.1,2182.5,36.4,0.0
49.2,2190.0,36.5,0.0
49.3,2197.5,36.6,0.0
49.4,2205.0,36.8,0.0
49.5,2212.5,36.9,0.0
49.6,2220.0,37.0,0.0
49.7,2227.5,37.1,0.0
49.8,2235.0,37.2,0.0
49.9,2242.5,37.4,0.0
50.0,2250.0,37.5,0.0
50.1,2257.5,37.6,0.0
50.2,2265.0,37.8,0.0
50.3,2272.5,37.9,0.0
50.4,2280.0,38.0,0.0
50.5,2287.5,38.1,0.0
50.6,2295.0,38.2,0.0
50.7,2302.5,38.4,0.0
50.8,2310.0,38.5,0.0
50.9,2317.5,38.6,0.0
51.0,2325.0,38.8,0.0
51.1,2332.5,38.9,0.0
51.2,2340.0,39.0,0.0
51.3,2347.5,39.1,0.0
51.4,2355.0,39.2,0.0
51.5,2362.5,39.4,0.0
51.6,2370.0,39.5,0.0
51.7,2377.5,39.6,0.0
51.8,2385.0,39.8,0.0
51.9,2392.5,39.9,0.0
52.0,2400.0,40.0,0.0
52.1,2407.5,40.1,0.0
52.2,2415.0,40.2,0.0
52.3,2422.5,40.4,0.0
52.4,2430.0,40.5,0.0
52.5,2437.5,40.6,0.0
52.6,2445.0,40.8,0.0
52.7,2452.5,40.9,0.0
52.8,2460.0,41.0,0.0
52.9,2467.5,41.1,0.0
53.0,2475.0,41.2,0.0
53.1,2482.5,41.4,0.0
53.2,2490.0,41.5,0.0
53.3,2497.5,41.6,0.0
53.4,2505.0,41.8,0.0
53.5,2512.5,41.9,0.0
53.6,2520.0,42.0,0.0
53.7,2527.5,42.1,0.0
53.8,2535.0,42.2,0.0
53.9,2542.5,42.4,0.0
54.0,2550.0,42.5,0.0
54.1,2557.5,42.6,0.0
54.2,2565.0,42.8,0.0
54.3,2572.5,42.9,0.0
54.4,2580.0,43.0,0.0
54.5,2587.5,43.1,0.0
54.6,2595.0,43.2,0.0
54.7,2602.5,43.4,0.0
54.8,2610.0,43.5,0.0
54.9,2617.5,43.6,0.0
55.0,2625.0,43.8,0.0
55.1,2632.5,43.9,0.0
55.2,2640.0,44.0,0.0
55.3,2647.5,44.1,0.0
55.4,2655.0,44.2,0.0
55.5,2662.5,44.4,0.0
55.6,2670.0,44.5,0.0
55.7,2677.5,44.6,0.0
55.8,2685.0,44.8,0.0
55.9,2692.5,44.9,0.0
56.0,2700.0,45.0,0.0
56.1,2707.5,45.1,0.0
56.2,2715.0,45.2,0.0
56.3,2722.5,45.4,0.0
56.4,2730.0,45.5,0.0
56.5,2737.5,45.6,0.0
56.6,2745.0,45.8,0.0
56.7,2752.5,45.9,0.0
56.8,2760.0,46.0,0.0
56.9,2767.5,46.1,0.0
57.0,2775.0,46.2,0.0
57.1,2782.5,46.4,0.0
57.2,2790.0,46.5,0.0
57.3,2797.5,46.6,0.0
57.4,2805.0,46.8,0.0
57.5,2812.5,46.9,0.0
57.6,2820.0,47.0,0.0
57.7,2827.5,47.1,0.0
57.8,2835.0,47.2,0.0
57.9,2842.5,47.4,0.0
58.0,2850.0,47.5,0.0
58.1,2857.5,47.6,0.0
58.2,2865.0,47.8,0.0
58.3,2872.5,47.9,0.0
58.4,2880.0,48.0,0.0
58.5,2887.5,48.1,0.0
58.6,2895.0,48.2,0.0
58.7,2902.5,48.4,0.0
58.8,2910.0,48.5,0.0
58.9,2917.5,48.6,0.0
59.0,2925.0,48.8,0.0
59.1,2932.5,48.9,0.0
59.2,2940.0,49.0,0.0
59.3,2947.5,49.1,0.0
59.4,2955.0,49.2,0.0
59.5,2962.5,49.4,0.0
59.6,2970.0,49.5,0.0
59.7,2977.5,49.6,0.0
59.8,2985.0,49.8,0.0
59.9,2992.5,49.9,0.0
60.0,3000.0,40.0,0.0
60.1,3000.0,40.0,0.0
60.2,3000.0,40.0,0.0
60.3,3000.0,40.0,0.0
60.4,3000.0,40.0,0.0
60.5,3000.0,40.0,0.0
60.6,3000.0,40.0,0.0
60.7,3000.0,40.0,0.0
60.8,3000.0,40.0,0.0
60.9,3000.0,40.0,0.0
61.0,3000.0,40.0,0.0
61.1,3000.0,40.0,0.0
61.2,3000.0,40.0,0.0
61.3,3000.0,40.0,0.0
61.4,3000.0,40.0,0.0
61.5,3000.0,40.0,0.0
61.6,3000.0,40.0,0.0
61.7,3000.0,40.0,0.0
61.8,3000.0,40.0,0.0
61.9,3000.0,40.0,0.0
62.0,3000.0,40.0,0.0
62.1,3000.0,40.0,0.0
62.2,3000.0,40.0,0.0
62.3,3000.0,40.0,0.0
62.4,3000.0,40.0,0.0
62.5,3000.0,40.0,0.0
62.6,3000.0,40.0,0.0
62.7,3000.0,40.0,0.0
62.8,3000.0,40.0,0.0
62.9,3000.0,40.0,0.0
63.0,3000.0,40.0,0.0
63.1,3000.0,40.0,0.0
63.2,3000.0,40.0,0.0
63.3,3000.0,40.0,0.0
63.4,3000.0,40.0,0.0
63.5,3000.0,40.0,0.0
63.6,3000.0,40.0,0.0
63.7,3000.0,40.0,0.0
63.8,3000.0,40.0,0.0
63.9,3000.0,40.0,0.0
64.0,3000.0,40.0,0.0
64.1,3000.0,40.0,0.0
64.2,3000.0,40.0,0.0
64.3,3000.0,40.0,0.0
64.4,3000.0,40.0,0.0
64.5,3000.0,40.0,0.0
64.6,3000.0,40.0,0.0
64.7,3000.0,40.0,0.0
64.8,3000.0,40.0,0.0
64.9,3000.0,40.0,0.0
65.0,3000.0,40.0,0.0
65.1,3000.0,40.0,0.0
65.2,3000.0,40.0,0.0
65.3,3000.0,40.0,0.0
65.4,3000.0,40.0,0.0
65.5,3000.0,40.0,0.0
65.6,3000.0,40.0,0.0
65.7,3000.0,40.0,0.0
65.8,3000.0,40.0,0.0
65.9,3000.0,40.0,0.0
66.0,3000.0,40.0,0.0
66.1,3000.0,40.0,0.0
66.2,3000.0,40.0,0.0
66.3,3000.0,40.0,0.0
66.4,3000.0,40.0,0.0
66.5,3000.0,40.0,0.0
66.6,3000.0,40.0,0.0
66.7,3000.0,40.0,0.0
66.8,3000.0,40.0,0.0
66.9,3000.0,40.0,0.0
67.0,3000.0,40.0,0.0
67.1,3000.0,40.0,0.0
67.2,3000.0,40.0,0.0
67.3,3000.0,40.0,0.0
67.4,3000.0,40.0,0.0
67.5,3000.0,40.0,0.0
67.6,3000.0,40.0,0.0
67.7,3000.0,40.0,0.0
67.8,3000.0,40.0,0.0
67.9,3000.0,40.0,0.0
68.0,3000.0,40.0,0.0
68.1,3000.0,40.0,0.0
68.2,3000.0,40.0,0.0
68.3,3000.0,40.0,0.0
68.4,3000.0,40.0,0.0
68.5,3000.0,40.0,0.0
68.6,3000.0,40.0,0.0
68.7,3000.0,40.0,0.0
68.8,3000.0,40.0,0.0
68.9,3000.0,40.0,0.0
69.0,3000.0,40.0,0.0
69.1,3000.0,40.0,0.0
69.2,3000.0,40.0,0.0
69.3,3000.0,40.0,0.0
69.4,3000.0,40.0,0.0
69.5,3000.0,40.0,0.0
69.6,3000.0,40.0,0.0
69.7,3000.0,40.0,0.0
69.8,3000.0,40.0,0.0
69.9,3000.0,40.0,0.0
70.0,3000.0,40.0,0.0
70.1,3000.0,40.0,0.0
70.2,3000.0,40.0,0.0
70.3,3000.0,40.0,0.0
70.4,3000.0,40.0,0.0
70.5,3000.0,40.0,0.0
70.6,3000.0,40.0,0.0
70.7,3000.0,40.0,0.0
70.8,3000.0,40.0,0.0
70.9,3000.0,40.0,0.0
71.0,3000.0,40.0,0.0
71.1,3000.0,40.0,0.0
71.2,3000.0,40.0,0.0
71.3,3000.0,40.0,0.0
71.4,3000.0,40.0,0.0
71.5,3000.0,40.0,0.0
71.6,3000.0,40.0,0.0
71.7,3000.0,40.0,0.0
71.8,3000.0,40.0,0.0
71.9,3000.0,40.0,0.0
72.0,3000.0,40.0,0.0
72.1,3000.0,40.0,0.0
72.2,3000.0,40.0,0.0
72.3,3000.0,40.0,0.0
72.4,3000.0,40.0,0.0
72.5,3000.0,40.0,0.0
72.6,3000.0,40.0,0.0
72.7,3000.0,40.0,0.0
72.8,3000.0,40.0,0.0
72.9,3000.0,40.0,0.0
73.0,3000.0,40.0,0.0
73.1,3000.0,40.0,0.0
73.2,3000.0,40.0,0.0
73.3,3000.0,40.0,0.0
73.4,3000.0,40.0,0.0
73.5,3000.0,40.0,0.0
73.6,3000.0,40.0,0.0
73.7,3000.0,40.0,0.0
73.8,3000.0,40.0,0.0
73.9,3000.0,40.0,0.0
74.0,3000.0,40.0,0.0
74.1,3000.0,40.0,0.0
74.2,3000.0,40.0,0.0
74.3,3000.0,40.0,0.0
74.4,3000.0,40.0,0.0
74.5,3000.0,40.0,0.0
74.6,3000.0,40.0,0.0
74.7,3000.0,40.0,0.0
74.8,3000.0,40.0,0.0
74.9,3000.0,40.0,0.0
75.0,3000.0,40.0,0.0
75.1,3000.0,40.0,0.0
75.2,3000.0,40.0,0.0
75.3,3000.0,40.0,0.0
75.4,3000.0,40.0,0.0
75.5,3000.0,40.0,0.0
75.6,3000.0,40.0,0.0
75.7,3000.0,40.0,0.0
75.8,3000.0,40.0,0.0
75.9,3000.0,40.0,0.0
76.0,3000.0,40.0,0.0
76.1,3000.0,40.0,0.0
76.2,3000.0,40.0,0.0
76.3,3000.0,40.0,0.0
76.4,3000.0,40.0,0.0
76.5,3000.0,40.0,0.0
76.6,3000.0,40.0,0.0
76.7,3000.0,40.0,0.0
76.8,3000.0,40.0,0.0
76.9,3000.0,40.0,0.0
77.0,3000.0,40.0,0.0
77.1,3000.0,40.0,0.0
77.2,3000.0,40.0,0.0
77.3,3000.0,40.0,0.0
77.4,3000.0,40.0,0.0
77.5,3000.0,40.0,0.0
77.6,3000.0,40.0,0.0
77.7,3000.0,40.0,0.0
77.8,3000.0,40.0,0.0
77.9,3000.0,40.0,0.0
78.0,3000.0,40.0,0.0
78.1,3000.0,40.0,0.0
78.2,3000.0,40.0,0.0
78.3,3000.0,40.0,0.0
78.4,3000.0,40.0,0.0
78.5,3000.0,40.0,0.0
78.6,3000.0,40.0,0.0
78.7,3000.0,40.0,0.0
78.8,3000.0,40.0,0.0
78.9,3000.0,40.0,0.0
79.0,3000.0,40.0,0.0
79.1,3000.0,40.0,0.0
79.2,3000.0,40.0,0.0
79.3,3000.0,40.0,0.0
79.4,3000.0,40.0,0.0
79.5,3000.0,40.0,0.0
79.6,3000.0,40.0,0.0
79.7,3000.0,40.0,0.0
79.8,3000.0,40.0,0.0
79.9,3000.0,40.0,0.0
80.0,3000.0,40.0,0.0
80.1,3000.0,40.0,0.0
80.2,3000.0,40.0,0.0
80.3,3000.0,40.0,0.0
80.4,3000.0,40.0,0.0
80.5,3000.0,40.0,0.0
80.6,3000.0,40.0,0.0
80.7,3000.0,40.0,0.0
80.8,3000.0,40.0,0.0
80.9,3000.0,40.0,0.0
81.0,3000.0,40.0,0.0
81.1,3000.0,40.0,0.0
81.2,3000.0,40.0,0.0
81.3,3000.0,40.0,0.0
81.4,3000.0,40.0,0.0
81.5,3000.0,40.0,0.0
81.6,3000.0,40.0,0.0
81.7,3000.0,40.0,0.0
81.8,3000.0,40.0,0.0
81.9,3000.0,40.0,0.0
82.0,3000.0,40.0,0.0
82.1,3000.0,40.0,0.0
82.2,3000.0,40.0,0.0
82.3,3000.0,40.0,0.0
82.4,3000.0,40.0,0.0
82.5,3000.0,40.0,0.0
82.6,3000.0,40.0,0.0
82.7,3000.0,40.0,0.0
82.8,3000.0,40.0,0.0
82.9,3000.0,40.0,0.0
83.0,3000.0,40.0,0.0
83.1,3000.0,40.0,0.0
83.2,3000.0,40.0,0.0
83.3,3000.0,40.0,0.0
83.4,3000.0,40.0,0.0
83.5,3000.0,40.0,0.0
83.6,3000.0,40.0,0.0
83.7,3000.0,40.0,0.0
83.8,3000.0,40.0,0.0
83.9,3000.0,40.0,0.0
84.0,3000.0,40.0,0.0
84.1,3000.0,40.0,0.0
